id	title	creator	pubd	pages	bc
dli.osmania.3198	ಕೊನಷ್ಟೈಕತೆಗಳು	ಗೊರೂರು ರಾಮಸ್ವಾಮಿ ಅಯ್ಯಂಗಾರ್	1952-01-01T00:00:00Z		
dli.osmania.3199	ಗೀಚುಗೆರೆ	ರಾಮಚಂದ್ರ ಕೊಟ್ಟಲಗಿ	1952-01-01T00:00:00Z		
dli.osmania.3200	ಸಾಹಿತ್ಯ ಒಂದು ಉಪನ್ಯಾಸ	ಮಾಸ್ತಿ ವೆಂಕಟೇಶ ಅಯ್ಯಂಗಾರ್	1944-01-01T00:00:00Z		
dli.osmania.3201	ಜನಪದ ಜೀವನ	ಬೆಟಗೇರಿ ಕೃಷ್ಣಶರ್ಮ	1955-01-01T00:00:00Z		
dli.osmania.3202	ಸಂಸ್ಕೃತ ಕವಿ ಚರಿತೆ ದ್ವಿತೀಯ ಸಂಪುಟ	ಎಂ. ಎನ್. ಶ್ರೀನಿವಾಸ ಅಯ್ಯಂಗಾರ್	1932-01-01T00:00:00Z		
dli.osmania.3203	ಭಕ್ತ ಪುರಂದರದಾಸರು	ಹಂಡೆ ಗುರು ವೇದವ್ಯಾಸ ದಾಸರು	1956-01-01T00:00:00Z		
dli.osmania.3204	ಮಹಾರಾಷ್ಟ್ರ - ಇಂಗ್ಲೀಷರ ಆಳ್ವಿಕೆ	ಲಭ್ಯವಿಲ್ಲ	1942-01-01T00:00:00Z		
dli.osmania.3205	ಕನ್ನಡ ಪಂಚತಂತ್ರ	ಡಿ.ಕೆ. ಭೀಮಸೇನರಾವ್	1950-01-01T00:00:00Z		
dli.osmania.3206	ವಿಚಿತ್ರ ಚಟ! - ಪತ್ತೆದಾರಿ ಕಥೆ	ಲಭ್ಯವಿಲ್ಲ	1924-01-01T00:00:00Z		
dli.osmania.3207	ಮೈಸೂರು ಸಂಸ್ಥಾನದ ಚರಿತ್ರಸಾರ	ರಾವ್ ಬಹಾದ್ದೂರ್ ಎನ್. ಶಾಮರಾವ್	1923-01-01T00:00:00Z		
dli.osmania.3208	ವಿಜಯಶ್ರೀ	ಮಿರ್ಜಿ ಅಣ್ಣಾರಾಯರು	1950-01-01T00:00:00Z		
dli.osmania.3209	ಹಾಲು ಮನೆ ಅಥವಾ ಪುತ್ರಯಜ್ಞ	ರವೀಂದ್ರನಾಥ ಠಾಕೂರ್ (ಅನುವಾದ ಹೊಸಮನೆ ಗುಡ್ಡಪ್ಪ)	1954-01-01T00:00:00Z		
dli.osmania.3210	ಐತಿಹಾಸಿಕ ಕಥಾವಳಿ	ಪಂಜೆ ಮಂಗೇಶರಾವ್	1945-01-01T00:00:00Z		
dli.osmania.3211	ಅನುರಾಗಿ	ಧನ್ವಂತ	1948-01-01T00:00:00Z		
dli.osmania.3212	ಕಥಾಸಂಗ್ರಹ ಸಂಪುಟ ೧	ಡೇನಿಯಲ್ ಸ್ಯಾಂಡರ್ಸನ್	1921-01-01T00:00:00Z		
dli.osmania.3213	ಕಮಲಾಕಾಂತನ ಕಡತ	ಬಂಕಿಮಚಂದ್ರ (ಅನುವಾದ ದ.ಕೃ. ಭಾರದ್ವಾಜ್)	1951-01-01T00:00:00Z		
dli.osmania.3214	ವಿಮರ್ಶ ೧ ನಾಲ್ಕು ಲೇಖನಗಳು	ಮಾಸ್ತಿ ವೆಂಕಟೇಶ ಅಯ್ಯಂಗಾರ್	1925-01-01T00:00:00Z		
dli.osmania.3215	ಮಹಾಕವಿ ದಂಡಿಯ ಕತೆಗಳು ಭಾಗ ೧	ಎನ್. ಕೃಷ್ಣಮೂರ್ತಿ	1950-01-01T00:00:00Z		
dli.osmania.3216	ನಮ್ಮ ಬದುಕು	ಆನಂದಕಂದ	1939-01-01T00:00:00Z		
dli.osmania.3217	ಸುವರ್ಣ ಸಂಪುಟ	ಎಚ್. ದೇವೀರಪ್ಪ	1942-01-01T00:00:00Z		
dli.osmania.3218	ಸುಂದರ ಕಥೆಗಳು	ಸಿಂಪಿ ಲಿಂಗಣ್ಣ	1954-01-01T00:00:00Z		
dli.osmania.3219	ಕಾಬೂಲಿವಾಲಾ	ರವೀಂದ್ರನಾಥ ಠಾಕೂರ್	1945-01-01T00:00:00Z		
dli.osmania.3220	ವಿಜಯನಗರ ಸಾಮ್ರಾಜ್ಯ (೧೩೩೬-೧೬೮೧)	ದೇಸಾಯಿ ಪಾಂಡುರಂಗರಾಯರು	1936-01-01T00:00:00Z		
dli.osmania.3221	ಅಶೋಕ ಅಥವಾ ಪ್ರಿಯದರ್ಶಿ	ಎಂ.ಪಿ.ಪೂಜಾರ	1919-01-01T00:00:00Z		
dli.osmania.3222	ಪಾಳಯಗಾರರು - ಐದು ಉಪನ್ಯಾಸಗಳು	ಎಂ. ಎಸ್. ಪುಟ್ಟಣ್ಣ	1923-01-01T00:00:00Z		
dli.osmania.3223	ಬಾಳ ನಿಯಮ	ಜಾಕ್ ಲಂಡನ್ (ಅನುವಾದ ಡಿ.ವಿ. ರಾಘವೇಂದ್ರ)	1919-01-01T00:00:00Z		
dli.osmania.3224	ಪ್ರೇಮ ಪ್ರವಾಹ	ಅಂತರಂಗ ಕಾರ್ಯಾಲಯ	1941-01-01T00:00:00Z		
dli.osmania.3225	ಗುಲಾಬಿ ಹೂ	ಬಸವರಾಜ ಕಟ್ಟೀಮನಿ	1946-01-01T00:00:00Z		
dli.osmania.3226	ಅಂತರಗಂಗೆ	ಚತುರಂಗ ಬಸವರಾಜ ಅರಸು	1953-01-01T00:00:00Z		
dli.osmania.3227	ತ್ರಿಷಷ್ಠಿ ಪುರಾತನ ವಿಲಾಸ	ಮಹಾರುದ್ರಪ್ಪ ಮಹಾಲಿಂಗಪ್ಪ ಮಿರ್ಜಿ	1953-01-01T00:00:00Z		
dli.osmania.3228	ಮುಗುದೆಯರ ಪತ್ರಗಳು	ಸಿ. ಕೃಷ್ಣ	1945-01-01T00:00:00Z		
dli.osmania.3229	ಜೀವನ ಚರಿತ್ರೆ	ಕುಲಕರಣಿ ನಾರಾಯಣರಾಯ	1955-01-01T00:00:00Z		
dli.osmania.3230	ಓಥೆಲ್ಲೋ ಮತ್ತು ಇತರ ಶೇಕ್ಸ್‌ಪಿಯರ್ ನಾಟಕ ಕಥೆಗಳು	ಗೀರ್ವಾಣಿ	1953-01-01T00:00:00Z		
dli.osmania.3231	ಭೀಷ್ಮಾಚಾರ್ಯ	ಮ ಪ್ರ ಪೂಜಾರ	1928-01-01T00:00:00Z		
dli.osmania.3232	ಸಾಹಿತ್ಯ	ಮಾಸ್ತಿ ವೆಂಕಟೇಶ ಅಯ್ಯಂಗಾರ್	1912-01-01T00:00:00Z		
dli.osmania.3233	ಚಿಕ್ಕದೊಡ್ಡವರು	ಶಿವರಾಮ ಕಾರಂತ	1941-01-01T00:00:00Z		
dli.osmania.3234	ಭಾರತದ ಬೆಳಕು	ಮಿರ್ಜಿ ಅಣ್ಣಾರಾಯರು	1955-01-01T00:00:00Z		
dli.osmania.3235	ಅರ್ಥಸಾಧನ	ಎಂ. ವೆಂಕಟಕೃಷ್ಣಯ್ಯ	1916-01-01T00:00:00Z		
dli.osmania.3236	ಭರತಖಂಡದ ಜೀವಜ್ಯೋತಿಗಳು	‍ಹೊಸಕೆರೆ ಚಿದಂಬರಯ್ಯ	1941-01-01T00:00:00Z		
dli.osmania.3237	ಭರತೇಶ ವೈಭವ ಸಂಗ್ರಹ	ತು. ಸ. ಶ್ಯಾಮರಾವ್	1955-01-01T00:00:00Z		
dli.osmania.3238	ಖಾದಿ ದರ್ಶನ	ರಾ. ವೆ. ವಡವಿ	1942-01-01T00:00:00Z		
dli.osmania.3239	ಕುಸುಮಾಂಜಲಿ ಸುಬೋಧ ಗ್ರಂಥಮಾಲೆ ೧೧	ಎಂ. ರಾಮರಾವ್	1927-01-01T00:00:00Z		
dli.osmania.3240	ಸಾಲಾರಜಂಗ ಬಹದ್ದೂರ ಇವರ ಚರಿತ್ರೆ	ವೀರನಗೌಡರು ಡಿ.ಎಸ್. ಪಾಟೀಲ ಮೆಣಶಿಗಿ	1941-01-01T00:00:00Z		
dli.osmania.3241	ಚಿಲ್ಲಾಳ ಚರಿತ್ರ	ಗದಿಗೆಯ್ಯ ಹುಚ್ಚಯ್ಯ ಹೊನ್ನಾಪುರಮಠ	1929-01-01T00:00:00Z		
dli.osmania.3242	ದೀಪಮಾಲೆ	ಸಿದ್ದಪ್ಪನಹಳ್ಳಿ ಕೃಷ್ಣಶರ್ಮರು	1940-01-01T00:00:00Z		
dli.osmania.3243	ರಘುವಂಶಕೇತು ದಿಲೀಪ ಮಹಾರಾಜ	ಎಂ. ರಾಮರಾವ್	1932-01-01T00:00:00Z		
dli.osmania.3244	ಭಾವತರಂಗ	ಎಂ. ಗೋಪಾಲಕೃಷ್ಣ ಅಡಿಗ	1947-01-01T00:00:00Z		
dli.osmania.3245	ಕಂನಾಡ ಸಾಹಿತ್ಯಜ್ಞರ ಆತ್ಮಕಥನ	ಬುರ್ಲಿ ಬಿಂದುಮಾಧವ	1946-01-01T00:00:00Z		
dli.osmania.3246	ಲೇಖ್ಯಬೋಧಿನಿ	ವೇ. ನಂಜುಂಡಯ್ಯ	1919-01-01T00:00:00Z		
dli.osmania.3247	ನಿರ್ಯಾಣಮಹೋತ್ಸವ ಅಥವಾ ಲೋಕಜಾಗ್ರತೆ	ವೆಂಕಟೇಶ ತಿರಕೋ ಕುಲಕರ್ಣಿ ಗಳಗನಾಥ	1915-01-01T00:00:00Z		
dli.osmania.3248	ಪ್ರಬುದ್ಧ ಕರ್ನಾಟಕ - ಕೆಲವು ಕನ್ನಡ ಕವಿಗಳ ಜೀವನಕಾಲ ವಿಚಾರ	ಲಭ್ಯವಿಲ್ಲ	1930-01-01T00:00:00Z		
dli.osmania.3249	ಗಂಡ ಹೆಂಡತಿ	ಶ್ರೀನಿವಾಸ	1950-01-01T00:00:00Z		
dli.osmania.3250	ಸಪ್ತರಂಗ	ಎನ್.ಎಸ್. ಗದಗಕರ	1948-01-01T00:00:00Z		
dli.osmania.3251	ಶ್ರೀ ಜಮನಲಾಲಜೀ	ಘನಶ್ಯಾಮದಾಸ್ ಬಿರ್ಲಾ (ಅನುವಾದ ಎ.ವಿ. ಶ್ರೀನಿವಾಸಮೂರ್ತಿ)	1944-01-01T00:00:00Z		
dli.osmania.3252	ಶ್ರೀಬ್ರಹ್ಮಚೈತನ್ಯ ಮಹಾರಾಜರ ಚರಿತ್ರ	ಕರ್ಪೂರ ರಾಮಚಂದ್ರ ತ್ರ್ಯಂಬಕ	1926-01-01T00:00:00Z		
dli.osmania.3253	ಭವಭೂತಿ	ಕೆ. ಕೃಷ್ಣಮೂರ್ತಿ	1954-01-01T00:00:00Z		
dli.osmania.3254	ದಾಸರಪದಸಂಗ್ರಹವು	ಪಿ. ಗುರುರಾವ್	1926-01-01T00:00:00Z		
dli.osmania.3255	ನಾಳಿನ ಭಾರತೀಯ ತರುಣರು	ಭಟ್ಕಳ ಸದಾನಂದರಾಯರು	1946-01-01T00:00:00Z		
dli.osmania.3256	ಹತ್ತು ಮಕ್ಕಳ ತಾಯಿ	ಜಿ. ಪಿ. ರಾಜರತ್ನಂ	1952-01-01T00:00:00Z		
dli.osmania.3257	ಸೂಳೆಯ ಸಂಸಾರ	ಶಿವರಾಮ ಕಾರಂತ	1950-01-01T00:00:00Z		
dli.osmania.3258	ಕನ್ನಡದ ಸೇವೆ	ಮಾಸ್ತಿ ವೆಂಕಟೇಶ ಅಯ್ಯಂಗಾರ್	1930-01-01T00:00:00Z		
dli.osmania.3259	ಜೇಮ್ಸ್ ಏಬ್ರಾಮ್ ಗಾರ್‍ಫೀಲ್ಡ್ ನ ಚರಿತ್ರೆ	ಬೆಳ್ಳಾವೆ ವೆಂಕಟನಾರಾಯಣಪ್ಪ	1930-01-01T00:00:00Z		
dli.osmania.3260	ಹಳ್ಳಿಗರ ಹಾಡುಗಳು	ಬೆಟಗೇರಿ ಕೃಷ್ಣಶರ್ಮ	1950-01-01T00:00:00Z		
dli.osmania.3261	ಭಾರತ ಸಾಧ್ವೀಮಣಿಯರ ಇತಿಹಾಸ ಮಂಜರಿ	ಎಸ್. ವರದರಾಜ ಅಯ್ಯಂಗಾರ್	1915-01-01T00:00:00Z		
dli.osmania.3262	ಹಾಳು ಹಂಪೆ	ಪ್ರಹ್ಲಾದ ಕುಲಕರ್ಣಿ	1932-01-01T00:00:00Z		
dli.osmania.3263	ನಮ್ಮ ಕಾಗದಗಳು	ಕೃಷ್ಣಮೂರ್ತಿ ನಾಡಿಗ	1950-01-01T00:00:00Z		
dli.osmania.3264	ಮರರ್ಷಿ ಅರವಿಂದ ಘೋಷ್	ಶಂಕರ ಬಾಳದೀಕ್ಷಿತ ಜೋಷಿ (ಶಂ.ಬಾ. ಜೋಷಿ)	1921-01-01T00:00:00Z		
dli.osmania.3265	ಬಂಗಾರದ ಡಾಬು	ಕೆ. ಗೋಪಾಲಕೃಷ್ಣರಾಯರು	1934-01-01T00:00:00Z		
dli.osmania.3266	ಗಾಂಧೀಜಿ	ಮಿಲ್ಲೀ ಗ್ರಹಾಮ್ ಪೊಲಾಕ್	1950-01-01T00:00:00Z		
dli.osmania.3267	ಪುರುರವ	ನಿಡಂಬೂರು ರಾಘವೇಂದ್ರ ಬಲ್ಲಾಳ	1931-01-01T00:00:00Z		
dli.osmania.3268	ಮಡಿ-ಮೈಲಿಗೆಯ ಗುಟ್ಟು	ರಾಮಚಂದ್ರ ತ್ರ್ಯಂಬಕ ಕರ್ಪೂರ	1921-01-01T00:00:00Z		
dli.osmania.3269	ದೈವದೂತ ಏಸುಕ್ರಿಸ್ತ	ಸ್ವಾಮಿ ವಿವೇಕಾನಂದ	1953-01-01T00:00:00Z		
dli.osmania.3270	ಕುಲದೀಪಕರು	ಸಿದ್ಧವನಹಳ್ಳಿ ಕೃಷ್ಣಶರ್ಮ	1942-01-01T00:00:00Z		
dli.osmania.3271	ಭೀಷ್ಮಚರಿತೆ	ಚ. ವಾಸುದೇವಯ್ಯ	1927-01-01T00:00:00Z		
dli.osmania.3272	ಭಾಸಕವಿಯ ಪ್ರತಿಜ್ಞಾ ಯೌಗಂಧರಾಯಣ	ಎಲ್. ಗುಂಡಪ್ಪ	1937-01-01T00:00:00Z		
dli.osmania.3273	ಸಮತಾವಾದ	ಎಮಿಲ್ ಬರ್ನ್ಸ್	1945-01-01T00:00:00Z		
dli.osmania.3274	ಅಕ್ರೂರ ಚರಿತ್ರೆ	ಸೋಮನಾಥ ಕವಿ	1923-01-01T00:00:00Z		
dli.osmania.3275	ಸಾಹಿತ್ಯದ ಜೀವಾಳ	ಪೋಪೆನ್ ಹೌರ್(ಅನುವಾದ ಗೋರೂರು ರಾಮಸ್ವಾಮಿ ಅಯ್ಯಂಗಾರ್)	1942-01-01T00:00:00Z		
dli.osmania.3276	ಎಡೆಗಳು ಹೇಳುವ ಕಂನಾಡ ಕತೆ	ಶಂ.ಬಾ. ಜೋಷಿ	1947-01-01T00:00:00Z		
dli.osmania.3277	ಶ್ರೀಗುರು ಚರಿತ್ರೆ ಉತ್ತರಾರ್ಧ	ಕೆ. ಲಕ್ಷ್ಮೀನಾರಾಯಣ ಭಟ್ಟ	1929-01-01T00:00:00Z		
dli.osmania.3278	ಕಾಮನಬಿಲ್ಲು ಭಾಗ ೨	ಅ. ನ. ಕೃಷ್ಣರಾಯ	1945-01-01T00:00:00Z		
dli.osmania.3279	ಭರತಖಂಡದ ಜೀವಜ್ಯೋತಿಗಳು ೧	ದಿವಂಗತ ಹೊಸಕೆರೆ ಚಿದಂಬರಯ್ಯನವರು	1949-01-01T00:00:00Z		
dli.osmania.3280	ಶ್ರೀ ಕನಕ ಮಹಿಮಾದಶ೯	ವೈ. ವಾ. ಭೀಮಾಚಾರ್ಯ ವಡವಿ	1939-01-01T00:00:00Z		
dli.osmania.3281	ಕನ್ನಡ ಸಾಹಿತ್ಯ ಮತ್ತು ಸಂಸ್ಕ್ರತಿ	ಅ. ನ. ಕೃಷ್ಣರಾಯ	1950-01-01T00:00:00Z		
dli.osmania.3282	ತ್ರಿವೇಣೀ	ಶ್ರೀ ರಾಮಕೃಷ್ಣಾಶ್ರಮ	1950-01-01T00:00:00Z		
dli.osmania.3283	ಸತ್ ಕಥಾ	ವೈ. ಭೀಮರಾವ್ ಸ್ವಾಮಿರಾವ್ ಕಮಲಾಪೂರ	1931-01-01T00:00:00Z		
dli.osmania.3284	ಕುಸುಮಾಂಜಲಿ ಸುಭೋಧ ಗ್ರಂಥಮಾಲೆ ೭	ಎಂ. ರಾಮರಾವ್	1925-01-01T00:00:00Z		
dli.osmania.3285	ಶ್ರೀನಾಥ	ಪಂ. ವಿಘ್ನೇಶ್ವರ ಶರ್ಮಾ	1946-01-01T00:00:00Z		
dli.osmania.3286	ಕರ್ನಾಟಕದ ಸಂಸ್ಕೃತಿ	ದೇವುಡು	1935-01-01T00:00:00Z		
dli.osmania.3287	ಕುಸುಮಾಂಜಲಿ ಸುಬೋಧ ಗ್ರಂಥಮಾಲೆ ೧೬	ಎಂ. ರಾಮರಾವ್	1930-01-01T00:00:00Z		
dli.osmania.3288	ಮುಳ್ಳಿನ ಹಾಸಿಗೆ	ಪಂ. ಮೂ. ರುದ್ರಮುನಿಸ್ವಾಮಿ	1954-01-01T00:00:00Z		
dli.osmania.3289	ತಾಪತ್ರಯ	ಜೋಕೆ	1940-01-01T00:00:00Z		
dli.osmania.3290	ರವೀಂದ್ರನಾಥ ಠಾಕೂರರು	ಮಾಸ್ತಿ ವೆಂಕಟೇಶ ಅಯ್ಯಂಗಾರ್	1946-01-01T00:00:00Z		
dli.osmania.3291	ಶ್ರೀ ರಾಮಚಂದ್ರ	ಜಿ. ಪಿ. ರಾಜರತ್ನಂ	1935-01-01T00:00:00Z		
dli.osmania.3292	ಜೇನು ನೋಣ ಸಾಕುವಿಕೆ	ಪೈಲೂರು ಲಕ್ಷ್ಮಿನಾರಾಯಣ ರಾವ್	1935-01-01T00:00:00Z		
dli.osmania.3293	ಭಕ್ತಿ ವಿಜಯ	ಯು. ಜಿ. ಹೂಗಾರ	1951-01-01T00:00:00Z		
dli.osmania.3294	ಮ್ಯಾಕ್ಸಿಂ ಗಾರ್ಕಿ	ಅ. ನ. ಕೃಷ್ಣರಾಯ	1944-01-01T00:00:00Z		
dli.osmania.3295	ಹೊಸಗನ್ನಡದ ಸಾಹಿತ್ಯಶೈಲಿ	ಶ್ರೀ. ಬ. ಹೆ. ಶ್ರೀಧರ	1951-01-01T00:00:00Z		
dli.osmania.3296	ವಿಚಿತ್ರ ಕಥಾ ಪ್ರಪಂಚ	ಎ. ಕೇಶವಯ್ಯ	1936-01-01T00:00:00Z		
dli.osmania.3297	ಹಕ್ಕಿಯ ನೋಟ	ದತ್ತಾತ್ರೇಯ ಕುಲಕರಣಿ	1945-01-01T00:00:00Z		
dli.osmania.3298	ಭಾರತ ನಾಡ ದೇವಿಯರು	ಗಿರಿಜಾದೇವಿ ಇಚ್ಚಂಗಿಮಠ	1940-01-01T00:00:00Z		
dli.osmania.3299	ಕುಸುಮಾಂಜಲಿ ಸುಭೋಧ ಗ್ರಂಥಮಾಲೆ ೧೨	ಎಂ. ರಾಮರಾವ್	1928-01-01T00:00:00Z		
dli.osmania.3300	ಶ್ರೀ ರಾಘವೇಂದ್ರ ವಿಜಯ ದ್ವಿತೀಯ ಮುದ್ರಣ	ಕೀರ್ತನಾಚಾರ್ಯ ಬೇಲೂರು ಕೇಶವದಾಸರು	1942-01-01T00:00:00Z		
dli.osmania.3301	ಭಾರತ ತೀರ್ಥ	ಮಾಸ್ತಿ ವೆಂಕಟೇಶ ಅಯ್ಯಂಗಾರ್	1952-01-01T00:00:00Z		
dli.osmania.3302	ಯಾದವ ಕೃಷ್ಣ	ಮಿತ್ರಮಂಡಲಿ	1931-01-01T00:00:00Z		
dli.osmania.3303	ಕರ್ನಾಟಕ ಗ್ರಂಥಮಾಲೆ ೯೮ - ನಡೆವಳಿ	ಜೆ. ಕೃಷ್ಣಶಾಸ್ತ್ರಿ	1921-01-01T00:00:00Z		
dli.osmania.3304	ರಘುವಂಶ ಸಾರ ಒಂದನೇಯ ಭಾಗ	ಸಿ. ಕೆ. ವೆಂಕಟರಾಮಯ್ಯ	1951-01-01T00:00:00Z		
dli.osmania.3305	ತಿಂಮನ ತಲೆ	ಬೀಚಿ	1950-01-01T00:00:00Z		
dli.osmania.3306	ಕರ್ನಾಟಕದ ಕಲಾವಿದರು	ಅ. ನ. ಕೃಷ್ಣರಾಯ	1946-01-01T00:00:00Z		
dli.osmania.3307	ಹೊಂದೊವಲ ಹಂಬಲು	ಕೆ. ಬಿ. ರಾಮಕೃಷ್ಣ	1933-01-01T00:00:00Z		
dli.osmania.3308	ಅನಿ ಬೆಸೆಂಟ್	ನಿಶಾಕಾಂತ	1955-01-01T00:00:00Z		
dli.osmania.3309	ಕರ್ನಾಟಕ ಜನ ಜೀವನ	ಬೆಟಗೇರಿ ಕೃಷ್ಣಶರ್ಮ	1939-01-01T00:00:00Z		
dli.osmania.3310	ಕರ್ನಾಟಕ ಜನ ಜೀವನ	ಬೆಟಗೇರಿ ಕೃಷ್ಣಶರ್ಮ	1939-01-01T00:00:00Z		
dli.osmania.3311	ಕನ್ಯಾಸೆರೆ	ಉಷಾದೇವಿ	1955-01-01T00:00:00Z		
dli.osmania.3312	ಹಿಂದೂ ಕುಟುಂಬ ಪುನರ್ದರ್ಶನ	ಪಟ್ಟಾಭಿ ಸೀತಾರಾಮಯ್ಯ	1944-01-01T00:00:00Z		
dli.osmania.3313	ಪ್ರಾಂತಭಾಷೆ - ರಾಷ್ಟ್ರಭಾಷೆ ೫	ರಂಗನಾಥ ದಿವಾಕರ	1945-01-01T00:00:00Z		
dli.osmania.3314	ಕರ್ನಾಟಕದ ಕೈಪಿಡಿ	ಬಿ. ಶ್ರೀನಿವಾಸಯ್ಯಂಗಾರ್	1955-01-01T00:00:00Z		
dli.osmania.3315	ಚಿನ್ನ ಬಸವ ನಾಯಕ	ಶ್ರೀನಿವಾಸ	1949-01-01T00:00:00Z		
dli.osmania.3316	ಶ್ರೀಮನ್ಮಧ್ವಾಚಾರ್ಯರು	ಆದ್ಯ ರಂಗಾಚಾರ್ಯ	1955-01-01T00:00:00Z		
dli.osmania.3317	ಬಾಳಿನ ಗುಟ್ಟು	ಗೌರೀಶ್ ಕಾಯ್ಕಿಣಿ	1950-01-01T00:00:00Z		
dli.osmania.3318	ಶ್ರೀವಿದ್ಯಾರಣ್ಯಸ್ವಾಮಿಗಳು	ಪಂಡಿತ ಭೀಮಾಜಿ ಜೀವಾಜಿ ಹುಲಿಕವಿ	1922-01-01T00:00:00Z		
dli.osmania.3319	ಸ್ವಲ್ಪ್ದ್ರಲ್ಲಿ ಸ್ವಾರಸ್ಯ	ಶ್ರೀರಂಗ	1944-01-01T00:00:00Z		
dli.osmania.3320	ಭಾರತ ಸಾಧ್ವೀಮಣಿಮಂಜರಿ	ಎಸ್. ವರದರಾಜ ಅಯ್ಯಂಗಾರ್	1924-01-01T00:00:00Z		
dli.osmania.3321	ಮಹಾದೇವಿಯಕ್ಕನ ವಚನಗಳು	ಫ. ಗು. ಹಳಕಟ್ಟ	1931-01-01T00:00:00Z		
dli.osmania.3322	ಚರಿತ್ರ ಸಂಗ್ರಹ ಭಾಗ-1	ರಾಮಚಂದ್ರ ಹನುಮಂತ ದೇಶಪಾಂಡೆ	1955-01-01T00:00:00Z		
dli.osmania.3323	ಕನ್ನಡ ಮಹಾಭಾರತ ಉದ್ಯೋಗಪರ್ವ ಸಂಗ್ರಹ	ತ. ಸು. ಶಾಮರಾಯ	1948-01-01T00:00:00Z		
dli.osmania.3324	ಶ್ರೀ ವಿದ್ಯಾರಣ್ಯರು	ಓ.ಎನ್. ಲಿಂಗಣ್ಣಯ್ಯ	1946-01-01T00:00:00Z		
dli.osmania.3325	ಹಣತೆ	ಪು. ತಿ. ನರಸಿಂಹಾಚಾರ್	1955-01-01T00:00:00Z		
dli.osmania.3326	ಕಾದಂಬರಿ	ಪಂಡಿತ ಚೆ. ಎ. ಕವಲಿ	1955-01-01T00:00:00Z		
dli.osmania.3327	ವಿದ್ಯಾರಣ್ಯ ಸಮಕಾಲೀನರು	ಡಿ. ವಿ. ಗುಂಡಪ್ಪ	1951-01-01T00:00:00Z		
dli.osmania.3328	ಕುಸುಮಾಂಜಲಿ ಸುಬೋಧ ಗ್ರಂಥ ಮಾಲೆ ೧೦	ಎಂ. ರಾಮರಾವ್	1927-01-01T00:00:00Z		
dli.osmania.3329	ಕರ್ನಾಟಕ ಗುರು ಕಥಾಕಲ್ಪತರು - ಪೂರ್ವಾರ್ಧ	ಕೆ. ಲಕ್ಷ್ಮೀನಾರಾಯಣ ಭಟ್ಟ	1924-01-01T00:00:00Z		
dli.osmania.3330	ಅಭಿಸಾರಿಕೆ	ಬಿ. ಪುಟ್ಟಸ್ವಾಮಯ್ಯ	1954-01-01T00:00:00Z		
dli.osmania.3331	ಪಾರ್ವತೀದೇವಿ	ಎಂ. ರಾಮರಾವ್	1931-01-01T00:00:00Z		
dli.osmania.3332	ಶ್ರೀ ಮನ್ಮಧ್ವಾಚಾರ್ಯರ ಚರಿತ್ರೆ	ನಾರಾಯಣಾಚಾರ್ಯ ಶ್ರೀನಿವಾಸಾಚಾರ್ಯ	1936-01-01T00:00:00Z		
dli.osmania.3333	ಹುಟ್ಟಿದ ಹಳ್ಳಿ - ಹಳ್ಳಿಯ ಹಾಡು	ಬಿ. ರಂಗಸ್ವಾಮಿ	1933-01-01T00:00:00Z		
dli.osmania.3334	ಪೂರ್ಣಿಮಾ	ತಿ. ಶಿದ್ದಪ್ಪ	1952-01-01T00:00:00Z		
dli.osmania.3335	ಜಗನ್ನಾಥ ದಾಸರ ಕೀರ್ತನೆಗಳು - ಭಾಗ ೧	ಪಿ. ಗುರುರಾವ್	1926-01-01T00:00:00Z		
dli.osmania.3336	ಕೈಲಾಸಂ	ಅ. ನ. ಕೃಷ್ಣರಾಯ	1947-01-01T00:00:00Z		
dli.osmania.3337	ಶ್ರೀ ಕೃಷ್ಣ ಚರಿತೆ	ಕೆ. ವೆಂಕಟರಾಮಪ್ಪ	1955-01-01T00:00:00Z		
dli.osmania.3338	ಕುಸುಮಾಂಜಲಿ ಸುಬೋಧ ಗ್ರಂಥಮಾಲೆ - ೧೩	ಎಂ. ರಾಮರಾವ್	1929-01-01T00:00:00Z		
dli.osmania.3339	ಪುರಂದರ ದಾಸರ ಕೀರ್ತನೆ ಭಾಗ ೪	ಪಿ. ಗುರುರಾವ್	1929-01-01T00:00:00Z		
dli.osmania.3340	ಯುಗಪ್ರವರ್ತಕ ಬಸವಣ್ಣನವರು	ಚಿಂತಾಮಣಿ	1944-01-01T00:00:00Z		
dli.osmania.3341	ನಿರ್ಯಾಣಮಹೋತ್ಸವ	ವೆಂಕಟೇಶ ತಿರಕೋ ಕುಲಕರ್ಣಿ ಗಳಗನಾಥ	1915-01-01T00:00:00Z		
dli.osmania.3342	ನವನಾಥ ಭಕ್ತಿಸಾರ	ಶ್ರೀನಿವಾಸ ನರಸಿಂಹ ಆಲಗೂರ	1925-01-01T00:00:00Z		
dli.osmania.3343	ಸಂಕಲನ	ಶಾರದಾ	1950-01-01T00:00:00Z		
dli.osmania.3344	ರಂಗವಲ್ಲಿ	ಶ್ರೀನಿವಾಸ	1937-01-01T00:00:00Z		
dli.osmania.3345	ಭಾರತದ ಮಹಾಪುರುಷರು	ಆರ್ಯಾಂಬ ಪಟ್ಟಾಭಿ	1925-01-01T00:00:00Z		
